customer_id,total_spent
14751.0,126.45000000000002
17469.0,5051.249999999999
17662.0,412.92
14735.0,12240.160000000002
14548.0,2627.4900000000002
15716.0,3056.8100000000004
18002.0,249.92
16280.0,238.04999999999998
16701.0,9916.730000000001
15581.0,7794.590000000001
14670.0,602.0
17371.0,662.55
17623.0,2383.67
18177.0,2216.8700000000003
14146.0,9450.300000000001
15434.0,2567.0600000000004
14341.0,4467.32
15489.0,2419.61
13599.0,10167.630000000003
12948.0,2317.43
13001.0,24172.099999999995
17432.0,1751.3900000000006
17561.0,722.3400000000001
12957.0,8706.970000000001
17802.0,5053.120000000001
16792.0,623.4599999999999
16277.0,188.69
14043.0,304.25
14869.0,2804.24
18171.0,2437.31
14870.0,1838.95
14560.0,6114.03
13175.0,831.4499999999999
15369.0,6251.260000000001
12920.0,488.09
17362.0,1024.04
17871.0,1118.9899999999998
18057.0,1203.5600000000002
15061.0,137818.51999999996
14894.0,1492.81
17969.0,2369.9399999999996
12941.0,377.4900000000002
18012.0,115.3
12867.0,7913.29
16103.0,6191.71
15421.0,3805.34
17012.0,384.15999999999997
15270.0,8524.86
14286.0,8479.76
13782.0,1793.72
14738.0,1821.9
17242.0,2889.2799999999997
15523.0,17359.99
14898.0,3507.81
17457.0,5984.81
16409.0,5709.039999999999
17082.0,4732.03
17323.0,1565.5900000000001
14160.0,8421.47
15795.0,1979.8700000000003
14530.0,6197.400000000001
13527.0,4683.740000000001
15420.0,743.0
16952.0,798.7800000000001
14413.0,770.37
12836.0,6585.62
12949.0,15526.699999999993
13948.0,548.76
16892.0,762.0999999999998
15827.0,3794.0699999999993
16787.0,1035.4299999999998
14204.0,1062.96
14723.0,2093.0599999999995
14525.0,8240.640000000001
14621.0,3000.5700000000006
14031.0,40999.16999999999
14940.0,531.49
14037.0,836.9500000000002
14291.0,7904.1
17184.0,198.41000000000003
14685.0,4619.790000000001
13965.0,996.61
17941.0,1433.28
13762.0,2472.4800000000005
14110.0,12987.949999999999
14080.0,1115.6799999999998
14471.0,400.95000000000005
13576.0,11551.74
18276.0,1656.5200000000002
14451.0,3308.77
16711.0,2868.48
15751.0,1380.44
12648.0,1112.0
13907.0,136.8
15181.0,1200.2
17696.0,7679.589999999999
18097.0,4663.32
16772.0,3723.5499999999993
12631.0,3481.5699999999997
14320.0,1346.75
13408.0,51733.46199999999
16395.0,3537.850000000001
16641.0,554.5
17222.0,1605.0100000000002
13585.0,684.54
13313.0,3445.3199999999997
17047.0,2289.23
13462.0,1153.8500000000001
13111.0,321.88000000000005
14837.0,3460.3200000000006
17581.0,18757.75
17707.0,609.3000000000001
15628.0,5652.26
18037.0,167.42
12435.0,13925.929999999998
13694.0,196482.80999999997
14063.0,22710.199999999997
13415.0,800.6699999999998
13082.0,7335.75
15064.0,1254.41
16422.0,63651.46999999999
13877.0,449.68000000000006
14879.0,185.06000000000003
13162.0,9275.490000000002
15162.0,312.9
16143.0,4910.830000000001
15916.0,3427.17
12939.0,25264.8
16200.0,5643.449999999999
14159.0,7938.010000000002
14057.0,8408.84
14958.0,957.94
18094.0,6391.52
15549.0,2345.96
15126.0,449.48999999999995
13807.0,534.8
17908.0,1411.5399999999997
17572.0,723.01
13405.0,1213.811
13821.0,1410.73
16524.0,308.13999999999993
16287.0,1006.98
15601.0,14960.12
12934.0,181.65
17935.0,686.14
14238.0,434.23
14709.0,8886.33
15441.0,1254.21
17625.0,6067.799999999998
15879.0,1157.2999999999997
14839.0,915.28
17753.0,390.55999999999995
14016.0,11403.41
14714.0,906.24
14979.0,439.45999999999987
16933.0,3181.25
17075.0,2241.7299999999996
13287.0,781.5899999999999
14892.0,202.35000000000002
16523.0,11916.330000000002
15483.0,862.2
14608.0,3352.94
17230.0,9924.95
14030.0,8262.290000000003
14081.0,5370.1
16749.0,4387.08
13787.0,1222.5
12877.0,2955.17
13078.0,29532.44999999999
12359.0,8935.94
15640.0,23957.58
15812.0,5201.47
14949.0,515.0
15164.0,2068.9199999999996
14653.0,3614.54
17377.0,18319.410000000003
18108.0,848.8100000000002
17069.0,5794.280000000001
17388.0,2691.57
17290.0,1501.44
13050.0,12344.529999999999
15184.0,689.95
17496.0,1412.89
15727.0,9445.51
15998.0,8308.340000000002
17940.0,30393.19
14107.0,4877.3
15965.0,3013.0899999999997
13114.0,234.37999999999997
15882.0,1495.9799999999996
14472.0,2228.22
16771.0,3967.600000000001
13831.0,7023.58
17460.0,2228.2700000000004
17920.0,24516.459999999995
12785.0,1100.4
17539.0,1226.57
17318.0,164.28
12971.0,15972.789999999999
16867.0,76.74000000000001
14106.0,214.79999999999998
15479.0,147.39999999999998
14861.0,1380.73
17512.0,5467.820000000001
14796.0,10889.640000000001
17646.0,4149.79
17875.0,167.1
15712.0,3472.41
14299.0,14499.49
17606.0,87.30000000000001
13589.0,1120.7400000000002
15878.0,330.77
17213.0,5182.3
17961.0,2995.5400000000004
17660.0,359.46999999999997
14867.0,2952.0599999999995
14298.0,91194.49
17797.0,1985.8700000000001
15713.0,1010.79
16742.0,2852.61
13457.0,148.22
14841.0,7162.999999999999
13416.0,940.8
13848.0,3335.0
14401.0,6795.900000000001
14055.0,1520.96
14329.0,9927.220000000001
17056.0,128.60000000000002
14799.0,338.15
17909.0,132.55
16410.0,130.32
13542.0,4006.1700000000005
15152.0,5263.830000000001
16722.0,8989.080000000004
16366.0,1548.1300000000003
13315.0,310.26
14667.0,21927.140000000007
15684.0,173.95000000000002
16735.0,6270.560000000001
14466.0,4646.9
13013.0,12625.770000000002
15566.0,227.87
13203.0,2648.25
14388.0,6701.0
14538.0,1370.8400000000001
17611.0,8371.98
13641.0,1016.4700000000001
13953.0,6640.679999999999
15188.0,310.42999999999995
17352.0,36.25
13394.0,6621.7
16940.0,6427.659999999999
14062.0,25604.199999999997
15032.0,13780.649999999998
16660.0,1879.55
14739.0,12287.5
13736.0,2766.21
14113.0,7092.61
12358.0,3887.0700000000006
12709.0,31093.339999999993
12860.0,55.47
16004.0,2146.39
14040.0,12645.570000000002
12975.0,2100.0899999999997
15822.0,1840.06
17610.0,1529.4900000000002
13571.0,4546.54
18203.0,504.42
14541.0,2499.68
14465.0,3946.03
15917.0,560.6299999999999
17414.0,2249.52
16351.0,3330.03
15514.0,6598.55
14607.0,24137.63
12708.0,5314.0999999999985
14983.0,183.2000000000001
17071.0,3801.2000000000003
15085.0,347.53999999999996
17142.0,1283.75
16525.0,24582.639999999996
16158.0,628.32
16782.0,10438.410000000007
13735.0,9813.22
14532.0,3859.1800000000003
14070.0,326.54999999999995
12647.0,17924.35
17810.0,374.8099999999999
17115.0,2761.4900000000002
13319.0,22082.5
12979.0,517.7000000000002
17677.0,36692.909999999996
14556.0,835.3399999999997
12577.0,1653.7499999999995
16485.0,2294.68
18271.0,680.8499999999999
15209.0,178.97999999999996
12440.0,859.2000000000003
12980.0,16245.779999999999
16612.0,3245.43
17329.0,1004.4300000000001
14732.0,5517.0700000000015
16064.0,111.00000000000003
12649.0,2294.65
17180.0,2256.9799999999996
14468.0,204.24000000000004
13136.0,6274.56
15805.0,10189.23
14324.0,701.6100000000001
17245.0,371.63
16206.0,2602.3199999999997
14977.0,31.929999999999996
14441.0,4611.69
13768.0,875.97
15885.0,1951.82
17243.0,20889.860000000008
14133.0,911.1400000000001
13905.0,312.65000000000003
15503.0,267.15000000000003
17888.0,1820.44
12490.0,9823.640000000001
14828.0,9839.460000000001
16719.0,3973.3
12683.0,12696.78
13209.0,8509.509999999998
16436.0,329.34
17591.0,2776.67
17322.0,922.5900000000001
13093.0,54943.64999999999
13418.0,12233.6
13847.0,310.7199999999999
16510.0,2100.0
14343.0,1088.9099999999999
14431.0,2614.2000000000007
18102.0,608821.6499999999
14527.0,27792.299999999992
16210.0,38489.509999999995
13199.0,16432.890000000003
15547.0,10154.390000000001
14003.0,209.41
13267.0,9758.26
16327.0,10731.34
17596.0,4920.670000000001
14769.0,15771.879999999997
17833.0,342.36
16862.0,662.3299999999999
17335.0,508.0
14871.0,1258.97
14061.0,917.43
18061.0,6488.969999999999
15059.0,3523.5699999999997
13510.0,4558.29
12951.0,3213.7200000000003
13622.0,658.95
15605.0,1936.8
14754.0,1550.48
17804.0,385.23
13141.0,7668.58
14404.0,2899.1099999999997
13901.0,5676.340000000001
13616.0,288.1
17966.0,1974.4199999999998
16791.0,4038.6899999999996
12759.0,5020.740000000001
16723.0,1301.63
14479.0,1299.1099999999997
12733.0,2424.87
14156.0,313946.37000000017
13800.0,1679.5599999999995
18225.0,13054.26
14408.0,4109.77
12623.0,3747.84
15771.0,1006.54
17818.0,130.17999999999998
16645.0,160.39
16663.0,165.0
14210.0,5861.5199999999995
14327.0,1894.93
13152.0,2146.38
13249.0,1608.9300000000003
15353.0,3175.95
17716.0,15956.969999999998
15860.0,2505.21
14702.0,6754.22
16950.0,3784.37
15808.0,18409.93
17019.0,4012.1999999999994
13958.0,4709.2300000000005
15924.0,102.82000000000001
17929.0,3082.1
15862.0,2928.2899999999995
18036.0,1563.6399999999999
17706.0,20749.980000000003
15144.0,12160.309999999998
17091.0,7811.1
15607.0,1708.9699999999998
14755.0,9972.55
17416.0,17298.449999999997
16595.0,1810.1800000000003
14715.0,1840.4499999999998
17246.0,38.92
15658.0,2423.4700000000003
16159.0,1232.7900000000002
16755.0,2900.58
15956.0,617.5999999999999
15169.0,569.22
15499.0,161.6
14555.0,2315.6299999999997
12916.0,4654.0199999999995
15755.0,5993.119999999999
12747.0,9276.539999999999
17854.0,1071.4499999999998
16843.0,19571.43
14415.0,12091.600000000002
15299.0,7991.54
16585.0,341.59000000000003
15359.0,181.35
17681.0,731.2
16763.0,964.7000000000002
14831.0,1676.5700000000002
16883.0,2396.59
14239.0,4263.17
17231.0,7197.040000000001
15562.0,673.3799999999999
17028.0,1593.8300000000004
13468.0,13390.51
15394.0,5286.799999999999
17372.0,4377.5599999999995
14643.0,1679.8899999999999
16119.0,1720.8100000000004
14209.0,4993.27
15362.0,613.0799999999999
17191.0,4836.05
14549.0,916.5499999999998
15403.0,170.88
15465.0,12655.650000000001
18220.0,1921.76
13711.0,1792.26
13211.0,2729.32
16798.0,848.7099999999997
16017.0,1553.83
16414.0,559.7099999999999
16987.0,2535.8999999999996
15768.0,15601.089999999998
17017.0,14110.610000000002
16710.0,6349.089999999999
13410.0,2201.96
13855.0,1310.3400000000004
16253.0,7310.15
13077.0,3064.6699999999996
14905.0,1971.3899999999999
12714.0,14093.71
17076.0,1242.7499999999998
16964.0,207.85
17988.0,489.53999999999996
12540.0,22254.489999999998
12472.0,17880.59
14042.0,431.9799999999999
17776.0,338.56
12539.0,11214.749999999998
16888.0,437.15
12813.0,1687.8000000000002
13027.0,17335.2
12586.0,2062.67
14083.0,1407.26
14137.0,332.7
16087.0,1739.92
13526.0,1182.0000000000005
17189.0,957.6300000000001
13208.0,1988.5
14750.0,112.03000000000002
12748.0,56599.389999999956
12820.0,2689.52
13025.0,323.39
15031.0,3156.5800000000004
13769.0,5800.42
14045.0,11313.029999999999
16634.0,1814.6099999999997
13085.0,2433.28
15759.0,830.9300000000001
15550.0,2218.8000000000006
17018.0,2287.7
16592.0,7807.91
14194.0,18670.589999999997
12755.0,9030.659999999998
12531.0,1933.1999999999996
13442.0,419.87
14987.0,1713.8500000000001
13019.0,1229.95
14099.0,5765.71
13473.0,2657.76
17511.0,175603.55000000005
12839.0,10071.729999999996
16802.0,582.6099999999999
15577.0,397.9799999999999
15324.0,140.22000000000003
14274.0,256.6
17421.0,1059.41
18065.0,5866.630000000001
14626.0,5410.919999999999
12664.0,6070.04
14032.0,4850.2699999999995
12613.0,6835.070000000001
16393.0,5561.66
14838.0,773.6700000000001
13753.0,2094.5699999999997
13455.0,2905.93
17043.0,2616.55
15044.0,16204.330000000004
18242.0,3605.21
14717.0,81.3
15623.0,2437.05
13317.0,6486.091
16109.0,939.4799999999999
16131.0,9957.420000000002
16918.0,3213.29
15983.0,3958.8199999999997
18162.0,379.15999999999997
16709.0,9087.460000000001
17296.0,338.13
17880.0,824.9199999999998
15367.0,5081.33
15494.0,3780.05
14191.0,4817.659999999999
12549.0,1575.68
14295.0,2362.91
16805.0,1097.24
16769.0,1141.7499999999998
17873.0,6515.88
17865.0,26374.39
15223.0,1417.95
14154.0,6460.699999999999
13777.0,56478.420000000006
14669.0,3243.9300000000003
17441.0,293.35
15694.0,10810.809999999998
16125.0,4587.65
16195.0,323.25
15863.0,358.7
15485.0,5771.51
17155.0,892.4599999999999
12924.0,2469.4
14593.0,3712.01
12917.0,4359.2
12422.0,5231.8
16282.0,1307.5800000000002
13555.0,8999.19
17742.0,2098.48
13999.0,9502.26
14590.0,3006.62
17860.0,1015.5400000000002
14161.0,3318.879999999999
15497.0,8657.390000000001
17454.0,1547.9399999999998
17476.0,489.86
16126.0,14646.8
15309.0,797.96
18172.0,17479.840000000004
12843.0,6588.409999999999
13952.0,12823.521
17794.0,147.3
16255.0,4906.8
16718.0,3647.5300000000007
14679.0,1289.44
15912.0,1074.6999999999998
17910.0,261.7
13781.0,778.83
15240.0,4459.9800000000005
16556.0,8012.580000000002
16400.0,3159.4399999999996
12439.0,1158.1799999999998
17251.0,812.4300000000001
13413.0,429.44000000000005
16736.0,2956.5599999999995
17364.0,12070.42
17188.0,4592.93
15573.0,1207.1799999999998
17958.0,973.8799999999999
17529.0,1240.25
14256.0,2473.9900000000007
15296.0,10342.830000000004
15179.0,7491.92
13021.0,4887.24
13693.0,2011.82
14215.0,3416.329999999999
15633.0,4352.460000000001
16830.0,1207.5
12826.0,2955.75
13921.0,730.7
18252.0,1542.09
17113.0,2322.5900000000006
13635.0,2999.16
12913.0,6700.860000000001
17151.0,231.9
15641.0,5345.550000000001
17178.0,436.7099999999998
15858.0,3960.370000000001
15534.0,162.25
18006.0,997.8600000000001
18008.0,19787.129999999997
18199.0,344.75
15945.0,827.27
14425.0,661.3900000000001
16560.0,3048.38
13338.0,2445.62
12986.0,2729.84
17638.0,842.4
14442.0,5367.0199999999995
13982.0,4445.59
12857.0,3687.9999999999995
17867.0,1621.28
14483.0,257.1
16003.0,5613.83
13946.0,1876.23
16541.0,424.0299999999999
14558.0,655.5
17293.0,3774.2299999999996
15078.0,17761.88
13382.0,1387.5800000000002
12992.0,93.35000000000001
17700.0,6679.969999999999
12921.0,35921.03999999999
13895.0,4008.52
18259.0,4318.200000000001
15889.0,1806.28
13000.0,1032.5000000000002
13289.0,307.95
17927.0,294.0
16875.0,4234.530000000001
14849.0,15763.450000000003
17519.0,5109.469999999999
13666.0,127.9
15157.0,2654.1100000000006
15838.0,74162.99999999999
14969.0,906.23
16085.0,2343.53
15984.0,8759.32
16029.0,122209.14000000001
18268.0,1490.23
17965.0,7240.980000000002
17368.0,2826.1400000000003
16908.0,252.59
15542.0,918.45
12779.0,6722.2699999999995
13984.0,2048.6
12989.0,13551.750000000002
18201.0,447.53
14819.0,470.15999999999997
15329.0,2984.33
12987.0,1312.21
12362.0,5356.2300000000005
17157.0,5151.9
13087.0,313.64
17087.0,221.53
14347.0,82.60000000000001
12417.0,6816.91
14546.0,5197.9
12443.0,485.31000000000006
15911.0,1702.3400000000006
13729.0,724.73
16321.0,604.55
15482.0,14592.56
15382.0,13733.550000000001
15484.0,4656.0
17027.0,1327.11
16725.0,1882.1099999999997
16841.0,4006.0600000000004
17769.0,7103.080000000001
17642.0,1824.49
17950.0,1432.81
15662.0,283.73
12758.0,9903.240000000002
17035.0,613.59
17851.0,1563.3400000000004
15571.0,4051.6300000000006
17085.0,7891.409999999998
13798.0,75836.87
12926.0,1548.46
17233.0,560.86
16296.0,1313.67
17023.0,800.18
12533.0,1367.89
14896.0,2092.42
13426.0,8167.380000000001
17861.0,5127.689999999999
12956.0,521.8899999999999
17182.0,321.3
17307.0,3999.8900000000003
18087.0,14761.519999999999
13819.0,2642.35
16139.0,1111.15
18223.0,14000.85
17127.0,1155.03
13491.0,4566.5599999999995
13854.0,12253.96
17801.0,798.3300000000002
13869.0,8111.569999999999
14911.0,295972.6300000003
16700.0,9167.71
15287.0,856.0300000000001
15255.0,3729.4199999999996
16558.0,13873.509999999997
17850.0,56600.07999999999
15672.0,45.300000000000004
14119.0,183.37
17740.0,426.90000000000003
15747.0,2562.61
18229.0,10803.710000000001
13786.0,3358.9399999999996
13727.0,1080.05
13091.0,2321.8200000000006
17754.0,4577.529999999999
15920.0,571.6399999999999
18286.0,1296.4300000000005
14854.0,4322.860000000001
17419.0,6500.519999999999
16167.0,1386.12
16191.0,15688.019999999999
13008.0,612.13
17809.0,11337.39
16891.0,2056.8199999999993
12510.0,5178.02
18275.0,741.8500000000001
14895.0,25119.540000000005
14135.0,9643.92
15794.0,777.0
16301.0,107.33
17848.0,3650.8999999999996
15854.0,5583.81
17066.0,228.34000000000003
16551.0,2237.12
15312.0,2930.1899999999996
14198.0,1569.7299999999996
17780.0,352.90999999999997
14952.0,17629.35
16335.0,2774.0000000000005
14505.0,12001.840000000004
14422.0,10271.520000000002
16727.0,1437.4199999999998
14649.0,3775.309999999999
14990.0,305.41999999999996
15055.0,560.0699999999999
17356.0,946.4699999999998
14439.0,9443.04
15884.0,249.70000000000002
13728.0,2855.17
16057.0,3854.8500000000004
17819.0,6612.5199999999995
13756.0,9207.5
17807.0,437.87
13360.0,1553.65
14915.0,1811.2500000000002
17389.0,57224.68
17449.0,4951.150000000001
13498.0,327.37999999999994
15197.0,1877.51
13074.0,1378.74
15903.0,8939.84
14044.0,3123.0999999999995
14980.0,150.68
15466.0,1571.0100000000002
14790.0,2526.6200000000003
14897.0,3140.54
15191.0,588.05
13590.0,6349.590000000001
15358.0,17050.410000000003
16702.0,1110.83
14173.0,586.0
15841.0,2742.41
15769.0,88704.32
13178.0,14059.189999999999
13941.0,11122.3
16732.0,4387.64
15203.0,4400.18
15637.0,797.59
17287.0,4111.96
13448.0,9240.87
13190.0,570.6600000000001
16018.0,698.13
14507.0,3284.4300000000003
15785.0,5969.93
16569.0,1455.23
17618.0,4073.2400000000002
16797.0,1827.7699999999998
17679.0,3577.6100000000006
14942.0,746.56
12431.0,10857.970000000003
15198.0,571.35
12470.0,211.95000000000002
14595.0,2164.4500000000003
13192.0,2558.58
15194.0,12427.689999999999
12835.0,6043.310000000002
16748.0,3637.33
15867.0,9063.95
17526.0,4166.04
15224.0,871.3600000000001
14522.0,1758.62
15051.0,3935.1600000000008
16202.0,2501.9900000000002
17412.0,4417.519999999999
17244.0,1826.0399999999995
14092.0,7229.45
17147.0,3199.9500000000003
12682.0,24033.910000000007
12937.0,3097.6099999999997
14961.0,16410.15
17990.0,1527.6100000000001
16019.0,17465.85
14954.0,503.4399999999999
18231.0,6880.969999999999
16563.0,4422.76
17768.0,3509.5099999999998
17508.0,4579.23
14605.0,937.16
16470.0,2458.6000000000004
14085.0,10104.97
13202.0,1580.3
17409.0,7793.510000000001
18260.0,9962.110000000002
18190.0,745.6200000000001
13433.0,658.3199999999999
16329.0,1703.07
13564.0,17249.55
15833.0,80.4
14258.0,32051.34
16684.0,147142.77
14091.0,9530.08
15719.0,10223.060000000001
13623.0,2566.49
15057.0,3255.96
13813.0,2765.47
16104.0,2778.61
16459.0,71.78999999999999
18144.0,5057.999999999999
16304.0,381.6599999999999
15611.0,2997.28
17238.0,7783.100000000002
12931.0,92347.34000000001
17411.0,1425.38
16768.0,1708.12
17603.0,1793.4799999999998
16605.0,60.48
13266.0,6135.040000000002
17103.0,424.29999999999984
14461.0,6713.499999999999
17612.0,5394.86
17624.0,1568.6299999999999
14701.0,4562.090000000001
16823.0,2260.09
13481.0,3830.84
14574.0,143.7
13397.0,3191.87
14467.0,2220.99
17913.0,3479.6399999999994
17160.0,10209.160000000002
14087.0,846.2199999999998
14136.0,1570.81
17172.0,956.57
14277.0,17225.809999999998
13004.0,11650.850000000002
13562.0,4838.18
14644.0,2247.7200000000003
16699.0,994.6000000000001
14307.0,5071.03
14130.0,1882.6700000000003
13039.0,1010.73
13253.0,2951.11
17945.0,360.34999999999997
12644.0,1918.4900000000005
17584.0,5309.42
13097.0,13389.220000000001
14713.0,5418.869999999999
15555.0,12112.350000000002
13234.0,356.95
13883.0,6560.02
16713.0,14560.689999999999
12678.0,34281.18
16163.0,2849.58
15093.0,14326.109999999997
18051.0,2282.2799999999997
17799.0,6341.89
15002.0,4817.28
15967.0,3041.600000000001
17345.0,1604.68
14606.0,30861.059999999983
16451.0,1013.15
17406.0,4905.049999999999
17436.0,534.06
14293.0,3267.9300000000003
15738.0,13372.970000000001
16905.0,5034.15
14577.0,1374.25
13477.0,2834.17
14564.0,2605.62
15196.0,316.25
16912.0,4480.310000000001
12406.0,6390.360000000001
15380.0,3479.0600000000004
17853.0,1608.1899999999998
14680.0,57412.77
15070.0,843.2500000000001
14480.0,1299.52
15326.0,1700.52
15602.0,3230.5099999999998
18181.0,1205.94
17816.0,112.32
14460.0,1093.5
15680.0,4507.58
16593.0,1071.1399999999999
14695.0,1620.0700000000002
13393.0,1131.4500000000003
17095.0,2572.25
13610.0,2175.88
14543.0,14906.769999999997
14440.0,6638.7300000000005
16442.0,899.47
13327.0,9879.480000000001
16452.0,332.17
17227.0,2022.03
17998.0,639.24
12970.0,1524.9699999999998
18145.0,5617.790000000001
15077.0,2428.0800000000004
12933.0,1687.0299999999997
13872.0,919.5699999999999
13993.0,6775.710000000002
17271.0,210.38999999999996
13174.0,9494.840000000002
13983.0,7108.450000000001
16901.0,204.26000000000002
16166.0,435.83000000000004
16795.0,2492.390000000001
17593.0,8095.799999999999
17557.0,575.46
15971.0,5902.83
13557.0,3032.26
13225.0,16260.07
17757.0,9422.45
13269.0,8891.7
16168.0,10636.470000000001
17576.0,9056.810000000001
18071.0,1428.6299999999999
15079.0,3767.3500000000004
12455.0,5879.95
18115.0,9.7
18041.0,8752.380000000001
16954.0,6081.88
17963.0,651.5099999999999
16325.0,3597.4999999999995
16686.0,5070.919999999999
17978.0,1461.7599999999998
15302.0,307.99999999999994
17954.0,3966.05
13110.0,2957.47
15109.0,983.0999999999999
14134.0,11123.350000000002
15039.0,40031.43000000001
16197.0,2016.7100000000005
17428.0,31819.760000000002
14108.0,1044.96
16717.0,6986.2300000000005
17165.0,1794.3200000000002
14625.0,4497.880000000001
16027.0,2048.36
15095.0,3141.6400000000003
15682.0,318.24
15696.0,3906.57
14376.0,215.46
12872.0,3685.4900000000002
13733.0,487.03
17916.0,43.870000000000005
16705.0,43515.05099999999
17631.0,998.4900000000001
13591.0,2093.9399999999996
17866.0,1134.9499999999998
12557.0,18716.14
14151.0,679.45
14628.0,1998.0
13654.0,6308.000000000001
13531.0,1738.52
13373.0,7587.189999999999
17739.0,7730.589999999999
13643.0,2156.77
14514.0,4598.9800000000005
15015.0,2365.02
15518.0,4218.9400000000005
14646.0,528602.52
14662.0,1416.3299999999997
15260.0,9188.229999999998
17351.0,1988.2299999999998
13668.0,13089.94
16554.0,2841.7200000000003
18186.0,329.58
15409.0,131.25
17209.0,611.6
14051.0,22434.000000000004
13611.0,3319.5299999999997
12523.0,4372.15
13148.0,8621.810000000001
16293.0,4657.950000000001
16098.0,4448.1
15586.0,1139.1
16011.0,5880.460000000001
16086.0,2864.9900000000002
14396.0,2121.93
16670.0,8030.15
14519.0,206.09
13875.0,4814.37
16720.0,795.4800000000001
14420.0,1639.17
14986.0,566.9000000000001
16467.0,2869.1600000000003
14454.0,977.3
15115.0,531.8500000000001
17852.0,663.21
16308.0,5120.0
18170.0,2878.0
17048.0,2071.68
16233.0,1965.7099999999998
13487.0,846.87
15456.0,2119.2700000000004
16190.0,2723.55
17220.0,4481.749999999999
15989.0,372.51
14573.0,2621.42
14225.0,2037.02
14241.0,333.70000000000005
15046.0,7812.390000000001
14421.0,2469.369999999999
14967.0,1982.61
15999.0,20.4
17044.0,11962.3
15298.0,9459.369999999997
16439.0,310.70000000000005
13709.0,7591.749999999999
15513.0,27750.550000000007
18106.0,1461.4599999999996
12789.0,273.35
13488.0,15587.879999999997
14290.0,4516.56
16204.0,944.24
15944.0,2164.2400000000002
17402.0,5096.18
17404.0,47781.12000000001
15266.0,852.21
17139.0,19584.460000000003
13381.0,8224.369999999999
14122.0,362.41999999999996
14494.0,401.46
14966.0,1115.8400000000001
13044.0,4853.900000000001
13889.0,1991.23
16887.0,660.72
17067.0,454.54
12346.0,77556.46
13047.0,8795.16
15375.0,60.959999999999994
14207.0,157.8
13758.0,9416.98
15856.0,34220.34
18168.0,3770.2699999999995
13495.0,5374.26
13173.0,2639.3499999999995
17344.0,468.1099999999999
13823.0,3403.4500000000007
13520.0,6909.400000000001
17324.0,2301.87
14826.0,385.20000000000005
17773.0,585.27
17268.0,1733.8899999999999
12712.0,7193.659999999999
15850.0,1058.7200000000003
14477.0,1969.6
15874.0,11284.759999999998
15697.0,246.75
15265.0,3345.6400000000012
17314.0,4904.43
17530.0,3141.509999999999
